,constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type
0, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,3537cc32907ce859ba6575225adbae60f7d49624,Kam Pharmacy Ltd,-1.2650821,36.80441090000001,pharmacy
1, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,f304d7fbd2cffd9650b9bbe494d4e754cdd36c36,Pentapharm,-1.2579991,36.8023147,pharmacy
2, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,2797d719e2b782dc68899048bd7b33c536d5cb87,Acacia Pharmacy,-1.2567394,36.8030405,pharmacy
3, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,6dfc78c13283c0932a1f6c4b8eb32233c6c6d327,AG Pharmaceutical,-1.2542561,36.792355,pharmacy
4, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,1ffd27654a90a8bc68e29a31111401c368ba3007,Doveypharma Limited,-1.263829,36.803099,pharmacy
5, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,64a3d89afa89fcbf76fd72ac17c4be0fa7e65772,Pentapharm Chemist,-1.2646569,36.8051128,pharmacy
6, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,408acc1a1ca5e391a984e4a0e0f701fd2f27e513,Goodlife Pharmacy Westgate,-1.2572275,36.80229320000001,pharmacy
7, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,f938268081a10940572b9c9858c0286e62952770,Goodlife Pharmacy Westlands Square,-1.2639943,36.8022533,pharmacy
8, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,3c8184803c018b2a90508ea14092b7ecf67bc7a3,Goodlife Pharmacy Westlands Arcade,-1.2640363,36.8022466,pharmacy
9, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,c86cc78949d785c64082f2eb12bad4166454a205,Doveypharma Head Offices,-1.2643631,36.8026124,pharmacy
10, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,588447ea81d7371af998a9b05f7cdad7c665aa89,DOVEYPHARMA HQ,-1.2639086,36.80330059999999,pharmacy
11, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,0198e32352de94aa3044705adb800e678e7f9acf,Abha Light Pharma,-1.264398,36.80438699999999,pharmacy
12, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,f06b7ef26d334fe6e69244b1431cd180378c8e2c,Kam Pharmacy,-1.2650003,36.8047668,pharmacy
13, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,0e3082acefee427e786bb17aa647d34a89a9f6f7,Gilead Pharmaceuticals,-1.2642699,36.8058323,pharmacy
14, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,e91868cf534e8b21e437a3820ea86d7dc540f9c0,Airtel Money Agent-Vikamed Pahrmacy,-1.2747601,36.78116719999999,pharmacy
15, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,25d8c625ab391ee98a5c2154d0c65c067f2367c1,Dan pharmacie ltd,-1.2634926,36.7634042,pharmacy
16, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,17bfec0a5c073e3cdcb02da0928cca5a9df0896e,Goodlife Pharmacy Rosslyn,-1.2161518,36.7994133,pharmacy
17, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,a858130c0f59ef6081e6d1b83d95632b1852d686,Ripple Pharmaceuticals Ltd,-1.2695653,36.8168282,pharmacy
18, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,dbcc0b5fed4d240b588cc922626a2677ac221d57,Docpharma limited,-1.261293,36.821649,pharmacy
19, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,a13a9abf8b166a9cd568b8eb2dcdd0140ccab0f8,Leleshwa Pharmacy,-1.283385,36.784354,pharmacy
20, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,59107eba4f0575506eff3d6599251f9c8ef05ab7,DOVEYPHARMA KILIMANI,-1.2847393,36.7931107,pharmacy
21, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,4431b4a07f35223015181db8eb3fae20b12c0b1f,HILLS PHARMACEUTICALS,-1.2726088,36.8224411,pharmacy
22, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,33551e9baa94cfe61f3bd9c6dc16bc93eddc34bf,Omaera Pharmaciticals,-1.277066,36.8215367,pharmacy
23, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,83ad855679a8a0039324e4937fa98255026e41be,Eurox Pharmaceutical Ltd,-1.2823107,36.815955,pharmacy
24, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,c3b528e891cf16953fee3fce33d71d6c68ad591e,Maxim pharmaceuticals ltd,-1.2828012,36.81606909999999,pharmacy
25, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,d08823c17831d3dec8e387cf1b01d12569a5a87c,Pentapharm Chemist,-1.2485003,36.79706949999999,pharmacy
26, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,440bad2f7ca0e9a02ce5c978fe413cf602a28164,ION Kenya Warehouse,-1.254803,36.7973257,pharmacy
27, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,ee8edf524e2d311cab4acf55b3128919115b5d0d,MYDAWA online pharmacy,-1.2547663,36.7974269,pharmacy
28, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,dda0bc9776b5f03518d7ea358288879839e665d8,Brosh pharmacy,-1.236565,36.7929702,pharmacy
29, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,c6522742342be7e244c2d31c8f4c0c1a6e35c1ba,Pharmaplus Pharmacies Waiyaki Way,-1.2599463,36.7860024,pharmacy
30, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,146e9b4d198e16148192a0a20798a87d55ed21a0,Simba Pharmaceutical,-1.260499,36.7883517,pharmacy
31, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,ddf256ad0dbe0c39aacad4626c26622fc83aa18f,My Chemist,-1.2600901,36.7856531,pharmacy
32, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,679ac418bf9bd0e080fa5261d39f24ea9282ac4b,Goodlife Pharmacy @The Place 67,-1.2545533,36.8012159,pharmacy
33, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,b9277e6f9cd75e933f29e37847aeab1a79355c6a,MYCHEMIST WAIYAKI WAY (MYDAWA Collection Point),-1.259392,36.77987429999999,pharmacy
34, Embakasi Central,Spring Valley,-1.2477029,36.789235600000005,b36ed94701781edd4c3a99ddc28a3e1a369348fa,My Chemist,-1.2594743,36.7797337,pharmacy
