,constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type
0, Mathare,Kiamaiko,-1.25377765,36.87573249,74de056db5ca24dc3a8fce3278e72cdaab042175,Abdallagym Center And Profitness,-1.2551372,36.86242190000001,gym
1, Mathare,Kiamaiko,-1.25377765,36.87573249,9d76e77efddccd070b7b2eee618b9354d1678b88,Muscle Base Gym,-1.2598152,36.8646576,gym
2, Mathare,Kiamaiko,-1.25377765,36.87573249,b908e49dbf6985855af5d0912bb8bcd889ad3431,Mathare Gym Fitness,-1.2559283,36.8635149,gym
3, Mathare,Kiamaiko,-1.25377765,36.87573249,cc9f23629c3e63dca468c2ff7c107084dda735da,Qwetu | Student Residences | Ruaraka,-1.2469296,36.8707706,gym
4, Mathare,Kiamaiko,-1.25377765,36.87573249,74b91b9cf64633588a75e79c966e34fd65e772c9,Traffic Police Headquarters,-1.256057,36.8566807,gym
5, Mathare,Kiamaiko,-1.25377765,36.87573249,d97f9aaeb28d4e36b7832b485690f828d88f0841,Sina Makosa Stadium,-1.2706772,36.8651819,gym
6, Mathare,Kiamaiko,-1.25377765,36.87573249,4f230b2a1e0f1d344a15d47b709bd49cb20c3b79,Sanctuary of Truth Centre Ministries,-1.2388591,36.89077209999999,gym
7, Mathare,Kiamaiko,-1.25377765,36.87573249,a3ffdc587f44618fe4a61396cfb4df3b2af5502b,Blaklite Fitness Centre,-1.233747,36.88483849999999,gym
8, Mathare,Kiamaiko,-1.25377765,36.87573249,d60ae8fa84b3a595fdaf5c52fc882ff316a54f7c,GYM BRAVO FITNESS CENTRE,-1.2833652,36.879775,gym
9, Mathare,Kiamaiko,-1.25377765,36.87573249,accfd84da8d232c64f829f1bbf0738aab3ce9f9d,Jaheca Health and Fitness Centre,-1.2677721,36.9030184,gym
10, Mathare,Kiamaiko,-1.25377765,36.87573249,9dd266fe2f23be17ce2a43838d8e84791b7d091a,WAWA Fitness Center,-1.2404088,36.8457431,gym
11, Mathare,Kiamaiko,-1.25377765,36.87573249,845e14d904a1b3cc99c0c15cdc71707b849135a0,Shacs Gym And Fitness Centre,-1.2180147,36.896034,gym
12, Mathare,Kiamaiko,-1.25377765,36.87573249,52ce5fbab4de10475d7f9d39ca431f0bf9dd1afe,G-Span Taekwondo Club,-1.2887732,36.9007675,gym
13, Mathare,Kiamaiko,-1.25377765,36.87573249,91f2d2ac6b9305b46c6f8fd52abd1ec707104dfd,Qwetu | Student Residences | Jogoo Road,-1.2950151,36.8612837,gym
14, Mathare,Kiamaiko,-1.25377765,36.87573249,4159b4a0d67a956e7611c1d926cd2a14c43e4d49,Oil Libya Gym,-1.2489863,36.87310809999999,gym
15, Mathare,Kiamaiko,-1.25377765,36.87573249,82b09c10d9f07f48572cbc7d2763e05f0837cb1c,Empire Fitness,-1.2487822,36.87294070000001,gym
16, Mathare,Kiamaiko,-1.25377765,36.87573249,e0852a8cd8b994c1f90d7f692ce87be1cca787a5,Huruma cdf social hall,-1.2586404,36.87101989999999,gym
17, Mathare,Kiamaiko,-1.25377765,36.87573249,f567737c0ec92d546433e887ea40679fd89810b1,Gym Plaza,-1.247842,36.87217409999999,gym
