,constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type
0, Makadara,Makongeni,-1.2873101,36.87210716,9a033b1ac3efff3423a4ad2de5a67c8e4b65b391,Steers restaurants,-1.301344,36.88817099999999,restaurant
1, Makadara,Makongeni,-1.2873101,36.87210716,55df4382d74a2c935e5fb9b4fe1594065fe9aa49,Kilimanjaro Food Court,-1.279041,36.850447,restaurant
2, Makadara,Makongeni,-1.2873101,36.87210716,0f34a55ba18c7f046c32af34cd0d79de05522650,Plan B pub,-1.2787121,36.8884608,restaurant
3, Makadara,Makongeni,-1.2873101,36.87210716,4bfef8451a568cb30236309c9460b397ac4c8313,Oilibya Buruburu,-1.2786102,36.8780297,restaurant
4, Makadara,Makongeni,-1.2873101,36.87210716,142789fe39e8082a57f609db99a9187189fa4ea2,Munchies,-1.2833035,36.8798713,restaurant
5, Makadara,Makongeni,-1.2873101,36.87210716,3cc81b6c0e56f61215b8efd3c51aa7e554e5bd17,Pizza Inn-Buruburu,-1.29515,36.87685400000001,restaurant
6, Makadara,Makongeni,-1.2873101,36.87210716,5bb86e02f9750c5e9d75dada126e623bda3489c8,Chicken Inn-Buruburu,-1.295163,36.87697000000001,restaurant
7, Makadara,Makongeni,-1.2873101,36.87210716,d552ae3bb83473ec54519613941e4cc26195c898,Creamy Inn-Buruburu,-1.295145,36.877069,restaurant
8, Makadara,Makongeni,-1.2873101,36.87210716,87a1e13232dedf624a752d8fd981deea0424c270,Tamaduni Foods and Caterers,-1.2798866,36.8777132,restaurant
9, Makadara,Makongeni,-1.2873101,36.87210716,0cce3e3d7e0db2d61495582917e97f66fd8b60ff,beautiful cakes,-1.2728223,36.8762442,restaurant
10, Makadara,Makongeni,-1.2873101,36.87210716,d0e9389b51e22c5f080282922473be33c29e5142,Flamegrill Restaurant-donholm,-1.3002709,36.8891347,restaurant
11, Makadara,Makongeni,-1.2873101,36.87210716,4595a849dcf17c1b87aefe7dc3e993b207857f34,Kilimanjaro Food Court,-1.2789448,36.85078120000001,restaurant
12, Makadara,Makongeni,-1.2873101,36.87210716,d909520f208fc157c0f4593042807699a0d5169d,Oloiboni Hotel,-1.2873584,36.8944116,restaurant
13, Makadara,Makongeni,-1.2873101,36.87210716,b780caef2755005a5e6b67b3d3ecfb9c4d194cb2,Empire Lounge grill,-1.2799215,36.89735770000001,restaurant
14, Makadara,Makongeni,-1.2873101,36.87210716,35210cb194140933b621de7bb7acfc4a350da1cc,Ngatrick Cyber Cafe,-1.278995,36.8975897,restaurant
